Exporter,Importer,Shipments,Distance,Area_exporter,Area_importer,Population_exporter,Population_importer,GDP_exporter,GDP_importer,Intrastate_or_not,Share_Border,BorderxArea_exporter,BorderxArea_importer,BorderxPop_exporter,BorderxPop_importer,BorderxDist,sum_LL,Borderxsum_LL,Lat_ex,Long_ex,Lat_im,Long_im,LL_ex,LL_im,num_FAF_ex,num_FAF_im,remoteness_ex,remoteness_im,SCTG
18.0,21.0,244.0,2.4391809374922935,92788998225.0,102283000000.0,6833037.0,4512310.0,245880003408.0,153328293800.0,0.0,1.0,25.253593916100616,25.3510093181868,25.6915362802649,26.078691060500866,0.8916623015958952,2.0,2.0,39.83861922,-86.21904026,37.62171898,-85.20171191,1.0,1.0,4.0,3.0,15.783365211857229,15.95009217326982,2.0
21.0,18.0,244.0,2.4391809374922935,102283000000.0,92788998225.0,4512310.0,6833037.0,153328293800.0,245880003408.0,0.0,1.0,25.253593916100616,25.3510093181868,25.6915362802649,26.078691060500866,0.8916623015958952,2.0,2.0,37.62171898,-85.20171191,39.83861922,-86.21904026,1.0,1.0,3.0,4.0,15.95009217326982,15.783365211857229,2.0
18.0,21.0,890.0,2.4391809374922935,92788998225.0,102283000000.0,6833037.0,4512310.0,245880003408.0,153328293800.0,0.0,1.0,25.253593916100616,25.3510093181868,25.6915362802649,26.078691060500866,0.8916623015958952,2.0,2.0,39.83861922,-86.21904026,37.62171898,-85.20171191,1.0,1.0,4.0,3.0,15.783365211857229,15.95009217326982,4.0
21.0,18.0,890.0,2.4391809374922935,102283000000.0,92788998225.0,4512310.0,6833037.0,153328293800.0,245880003408.0,0.0,1.0,25.253593916100616,25.3510093181868,25.6915362802649,26.078691060500866,0.8916623015958952,2.0,2.0,37.62171898,-85.20171191,39.83861922,-86.21904026,1.0,1.0,3.0,4.0,15.95009217326982,15.783365211857229,4.0
18.0,22.0,8636.0,10.395363526964116,92788998225.0,111914000000.0,6833037.0,4590241.0,245880003408.0,147672643211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,31.0806972,-91.81925318,1.0,0.0,4.0,4.0,15.783365211857229,17.88009549830889,2.0
22.0,18.0,8636.0,10.395363526964116,111914000000.0,92788998225.0,4590241.0,6833037.0,147672643211.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0806972,-91.81925318,39.83861922,-86.21904026,0.0,1.0,4.0,4.0,17.88009549830889,15.783365211857229,2.0
18.0,22.0,2962.0,10.395363526964116,92788998225.0,111914000000.0,6833037.0,4590241.0,245880003408.0,147672643211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,31.0806972,-91.81925318,1.0,0.0,4.0,4.0,15.783365211857229,17.88009549830889,3.0
22.0,18.0,2962.0,10.395363526964116,111914000000.0,92788998225.0,4590241.0,6833037.0,147672643211.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0806972,-91.81925318,39.83861922,-86.21904026,0.0,1.0,4.0,4.0,17.88009549830889,15.783365211857229,3.0
18.0,25.0,8.0,14.941631316792812,92788998225.0,20204396898.0,6833037.0,6981974.0,245880003408.0,377201145350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,42.10673796,-71.45056086,1.0,0.0,4.0,2.0,15.783365211857229,23.121420198899447,4.0
25.0,18.0,8.0,14.941631316792812,20204396898.0,92788998225.0,6981974.0,6833037.0,377201145350.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.10673796,-71.45056086,39.83861922,-86.21904026,0.0,1.0,2.0,4.0,23.121420198899447,15.783365211857229,4.0
18.0,26.0,6.0,4.332411986186939,92788998225.0,146615000000.0,6833037.0,10034118.0,245880003408.0,382811635818.0,0.0,1.0,25.253593916100616,25.711075940400722,25.6915362802649,23.7291660858851,1.466124427614649,2.0,2.0,39.83861922,-86.21904026,44.04901725,-85.19808872,1.0,1.0,4.0,3.0,15.783365211857229,17.01071464423954,3.0
26.0,18.0,6.0,4.332411986186939,146615000000.0,92788998225.0,10034118.0,6833037.0,382811635818.0,245880003408.0,0.0,1.0,25.253593916100616,25.711075940400722,25.6915362802649,23.7291660858851,1.466124427614649,2.0,2.0,44.04901725,-85.19808872,39.83861922,-86.21904026,1.0,1.0,3.0,4.0,17.01071464423954,15.783365211857229,3.0
18.0,26.0,357.0,4.332411986186939,92788998225.0,146615000000.0,6833037.0,10034118.0,245880003408.0,382811635818.0,0.0,1.0,25.253593916100616,25.711075940400722,25.6915362802649,23.7291660858851,1.466124427614649,2.0,2.0,39.83861922,-86.21904026,44.04901725,-85.19808872,1.0,1.0,4.0,3.0,15.783365211857229,17.01071464423954,4.0
26.0,18.0,357.0,4.332411986186939,146615000000.0,92788998225.0,10034118.0,6833037.0,382811635818.0,245880003408.0,0.0,1.0,25.253593916100616,25.711075940400722,25.6915362802649,23.7291660858851,1.466124427614649,2.0,2.0,44.04901725,-85.19808872,39.83861922,-86.21904026,1.0,1.0,3.0,4.0,17.01071464423954,15.783365211857229,4.0
18.0,27.0,118.0,10.00160408439673,92788998225.0,206232000000.0,6833037.0,5717184.0,245880003408.0,257393340864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,45.54670036,-94.4318287,1.0,1.0,4.0,2.0,15.783365211857229,17.499573988722897,4.0
27.0,18.0,118.0,10.00160408439673,206232000000.0,92788998225.0,5717184.0,6833037.0,257393340864.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,45.54670036,-94.4318287,39.83861922,-86.21904026,1.0,1.0,2.0,4.0,17.499573988722897,15.783365211857229,4.0
18.0,28.0,25.0,7.8367680487587945,92788998225.0,121532000000.0,6833037.0,2940057.0,245880003408.0,85393955565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,32.79092429,-89.64612789,1.0,0.0,4.0,1.0,15.783365211857229,16.911601448146733,4.0
28.0,18.0,25.0,7.8367680487587945,121532000000.0,92788998225.0,2940057.0,6833037.0,85393955565.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.79092429,-89.64612789,39.83861922,-86.21904026,0.0,1.0,1.0,4.0,16.911601448146733,15.783365211857229,4.0
18.0,31.0,25.0,12.902467458747862,92788998225.0,198957000000.0,6833037.0,1967923.0,245880003408.0,76743093231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,41.32123795,-99.03604101,1.0,1.0,4.0,2.0,15.783365211857229,17.515895874182647,4.0
31.0,18.0,25.0,12.902467458747862,198957000000.0,92788998225.0,1967923.0,6833037.0,76743093231.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32123795,-99.03604101,39.83861922,-86.21904026,1.0,1.0,2.0,4.0,17.515895874182647,15.783365211857229,4.0
18.0,34.0,61.0,11.606507946748248,92788998225.0,19048737655.0,6833037.0,9261699.0,245880003408.0,474865831128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,40.2804298,-74.62094429,1.0,0.0,4.0,2.0,15.783365211857229,20.49985798951152,4.0
34.0,18.0,61.0,11.606507946748248,19048737655.0,92788998225.0,9261699.0,6833037.0,474865831128.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.2804298,-74.62094429,39.83861922,-86.21904026,0.0,1.0,2.0,4.0,20.49985798951152,15.783365211857229,4.0
18.0,36.0,248.0,11.079888392756615,92788998225.0,122050000000.0,6833037.0,19677151.0,245880003408.0,933110177571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,42.55441095,-75.47714089,1.0,0.0,4.0,5.0,15.783365211857229,20.306235500394656,4.0
36.0,18.0,248.0,11.079888392756615,122050000000.0,92788998225.0,19677151.0,6833037.0,933110177571.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.55441095,-75.47714089,39.83861922,-86.21904026,0.0,1.0,5.0,4.0,20.306235500394656,15.783365211857229,4.0
18.0,37.0,60.0,7.930157160977675,92788998225.0,125933000000.0,6833037.0,10698973.0,245880003408.0,414060954073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,35.62288795,-79.50227002,1.0,0.0,4.0,4.0,15.783365211857229,18.22812437748468,2.0
37.0,18.0,60.0,7.930157160977675,125933000000.0,92788998225.0,10698973.0,6833037.0,414060954073.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.62288795,-79.50227002,39.83861922,-86.21904026,0.0,1.0,4.0,4.0,18.22812437748468,15.783365211857229,2.0
18.0,37.0,2412.0,7.930157160977675,92788998225.0,125933000000.0,6833037.0,10698973.0,245880003408.0,414060954073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,35.62288795,-79.50227002,1.0,0.0,4.0,4.0,15.783365211857229,18.22812437748468,4.0
37.0,18.0,2412.0,7.930157160977675,125933000000.0,92788998225.0,10698973.0,6833037.0,414060954073.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.62288795,-79.50227002,39.83861922,-86.21904026,0.0,1.0,4.0,4.0,18.22812437748468,15.783365211857229,4.0
18.0,39.0,58.0,3.421412972215959,92788998225.0,105824000000.0,6833037.0,11756058.0,245880003408.0,445930792056.0,0.0,1.0,25.253593916100616,25.385043173745792,25.6915362802649,25.90896306710736,1.2300536155223953,2.0,2.0,39.83861922,-86.21904026,40.31742129,-82.83129539,1.0,1.0,4.0,5.0,15.783365211857229,16.574187523725264,2.0
39.0,18.0,58.0,3.421412972215959,105824000000.0,92788998225.0,11756058.0,6833037.0,445930792056.0,245880003408.0,0.0,1.0,25.253593916100616,25.385043173745792,25.6915362802649,25.90896306710736,1.2300536155223953,2.0,2.0,40.31742129,-82.83129539,39.83861922,-86.21904026,1.0,1.0,5.0,4.0,16.574187523725264,15.783365211857229,2.0
18.0,39.0,2709.0,3.421412972215959,92788998225.0,105824000000.0,6833037.0,11756058.0,245880003408.0,445930792056.0,0.0,1.0,25.253593916100616,25.385043173745792,25.6915362802649,25.90896306710736,1.2300536155223953,2.0,2.0,39.83861922,-86.21904026,40.31742129,-82.83129539,1.0,1.0,4.0,5.0,15.783365211857229,16.574187523725264,4.0
39.0,18.0,2709.0,3.421412972215959,105824000000.0,92788998225.0,11756058.0,6833037.0,445930792056.0,245880003408.0,0.0,1.0,25.253593916100616,25.385043173745792,25.6915362802649,25.90896306710736,1.2300536155223953,2.0,2.0,40.31742129,-82.83129539,39.83861922,-86.21904026,1.0,1.0,5.0,4.0,16.574187523725264,15.783365211857229,4.0
18.0,41.0,2.0,35.57178072457519,92788998225.0,248628000000.0,6833037.0,4240137.0,245880003408.0,180095578938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,44.49389908,-121.4848871,1.0,0.0,4.0,2.0,15.783365211857229,32.15540936730309,4.0
41.0,18.0,2.0,35.57178072457519,248628000000.0,92788998225.0,4240137.0,6833037.0,180095578938.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.49389908,-121.4848871,39.83861922,-86.21904026,0.0,1.0,2.0,4.0,32.15540936730309,15.783365211857229,4.0
18.0,45.0,341.0,7.87783843325896,92788998225.0,77866132568.0,6833037.0,5282634.0,245880003408.0,193740601950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,33.95498444,-80.98041638,1.0,0.0,4.0,3.0,15.783365211857229,18.14651779597172,4.0
45.0,18.0,341.0,7.87783843325896,77866132568.0,92788998225.0,5282634.0,6833037.0,193740601950.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.95498444,-80.98041638,39.83861922,-86.21904026,0.0,1.0,3.0,4.0,18.14651779597172,15.783365211857229,4.0
18.0,47.0,260.0,3.955442582841674,92788998225.0,106792000000.0,6833037.0,7051339.0,245880003408.0,258812346656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,35.88471808,-86.10862377,1.0,1.0,4.0,4.0,15.783365211857229,16.086867263002663,4.0
47.0,18.0,260.0,3.955442582841674,106792000000.0,92788998225.0,7051339.0,6833037.0,258812346656.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.88471808,-86.10862377,39.83861922,-86.21904026,1.0,1.0,4.0,4.0,16.086867263002663,15.783365211857229,4.0
18.0,49.0,5.0,25.38209887692177,92788998225.0,213355000000.0,6833037.0,3380800.0,245880003408.0,130208131200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,39.63565035,-111.6003276,1.0,1.0,4.0,2.0,15.783365211857229,24.10238778282654,4.0
49.0,18.0,5.0,25.38209887692177,213355000000.0,92788998225.0,3380800.0,6833037.0,130208131200.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.63565035,-111.6003276,39.83861922,-86.21904026,1.0,1.0,2.0,4.0,24.10238778282654,15.783365211857229,4.0
18.0,50.0,36.0,14.207016140150516,92788998225.0,23873081385.0,6833037.0,647064.0,245880003408.0,27339101064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,44.16028666,-72.68528623,1.0,1.0,4.0,1.0,15.783365211857229,22.684033503618167,4.0
50.0,18.0,36.0,14.207016140150516,23873081385.0,92788998225.0,647064.0,6833037.0,27339101064.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.16028666,-72.68528623,39.83861922,-86.21904026,1.0,1.0,1.0,4.0,22.684033503618167,15.783365211857229,4.0
18.0,51.0,117.0,8.034633120177606,92788998225.0,102258000000.0,6833037.0,8683619.0,245880003408.0,409858133181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,37.56542632,-78.51268422,1.0,0.0,4.0,4.0,15.783365211857229,18.272475748303947,4.0
51.0,18.0,117.0,8.034633120177606,102258000000.0,92788998225.0,8683619.0,6833037.0,409858133181.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.56542632,-78.51268422,39.83861922,-86.21904026,0.0,1.0,4.0,4.0,18.272475748303947,15.783365211857229,4.0
18.0,54.0,19.0,5.693187755687604,92788998225.0,62266296765.0,6833037.0,1775156.0,245880003408.0,56666529832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,38.81190905,-80.61919624,1.0,1.0,4.0,1.0,15.783365211857229,17.229635728845473,4.0
54.0,18.0,19.0,5.693187755687604,62266296765.0,92788998225.0,1775156.0,6833037.0,56666529832.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.81190905,-80.61919624,39.83861922,-86.21904026,1.0,1.0,1.0,4.0,17.229635728845473,15.783365211857229,4.0
18.0,55.0,55.0,5.7871010497303335,92788998225.0,140292000000.0,6833037.0,5892539.0,245880003408.0,236809357332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,44.40708334,-89.77145833,1.0,1.0,4.0,2.0,15.783365211857229,16.679272144208667,4.0
55.0,18.0,55.0,5.7871010497303335,140292000000.0,92788998225.0,5892539.0,6833037.0,236809357332.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.40708334,-89.77145833,39.83861922,-86.21904026,1.0,1.0,2.0,4.0,16.679272144208667,15.783365211857229,4.0
19.0,4.0,1101.0,19.84748795533747,144660000000.0,294361000000.0,3200517.0,7359197.0,124554520089.0,293035865343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,33.67825359,-111.4708913,1.0,1.0,1.0,3.0,16.209381226558154,25.018609812195567,4.0
4.0,19.0,1101.0,19.84748795533747,294361000000.0,144660000000.0,7359197.0,3200517.0,293035865343.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,42.02990262,-93.4660937,1.0,1.0,3.0,1.0,25.018609812195567,16.209381226558154,4.0
19.0,5.0,105.0,7.192756879987733,144660000000.0,134661000000.0,3200517.0,3045637.0,124554520089.0,95572089060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,34.91154416,-92.43423888,1.0,1.0,1.0,1.0,16.209381226558154,16.34192872200948,2.0
5.0,19.0,105.0,7.192756879987733,134661000000.0,144660000000.0,3045637.0,3200517.0,95572089060.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.91154416,-92.43423888,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.34192872200948,16.209381226558154,2.0
19.0,5.0,804.0,7.192756879987733,144660000000.0,134661000000.0,3200517.0,3045637.0,124554520089.0,95572089060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,34.91154416,-92.43423888,1.0,1.0,1.0,1.0,16.209381226558154,16.34192872200948,4.0
5.0,19.0,804.0,7.192756879987733,134661000000.0,144660000000.0,3045637.0,3200517.0,95572089060.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.91154416,-92.43423888,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.34192872200948,16.209381226558154,4.0
19.0,6.0,3976.0,27.60307821408334,144660000000.0,403671000000.0,3200517.0,39029342.0,124554520089.0,1821148127062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.02990262,-93.4660937,37.83798795,-120.7490147,1.0,0.0,1.0,6.0,16.209381226558154,31.30033897737643,4.0
6.0,19.0,3976.0,27.60307821408334,403671000000.0,144660000000.0,39029342.0,3200517.0,1821148127062.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.83798795,-120.7490147,42.02990262,-93.4660937,0.0,1.0,6.0,1.0,31.30033897737643,16.209381226558154,4.0
19.0,8.0,373.0,12.41842039953935,144660000000.0,268419000000.0,3200517.0,5839926.0,124554520089.0,286571008746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,38.92883319,-105.4910899,1.0,1.0,1.0,2.0,16.209381226558154,20.380646878843788,4.0
8.0,19.0,373.0,12.41842039953935,268419000000.0,144660000000.0,5839926.0,3200517.0,286571008746.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.92883319,-105.4910899,42.02990262,-93.4660937,1.0,1.0,2.0,1.0,20.380646878843788,16.209381226558154,4.0
19.0,16.0,8.0,21.11392451530365,144660000000.0,214050000000.0,3200517.0,1939033.0,124554520089.0,69766407340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,44.26668842,-114.4612026,1.0,1.0,1.0,1.0,16.209381226558154,26.571052736864967,3.0
16.0,19.0,8.0,21.11392451530365,214050000000.0,144660000000.0,1939033.0,3200517.0,69766407340.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.26668842,-114.4612026,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,26.571052736864967,16.209381226558154,3.0
19.0,16.0,640.0,21.11392451530365,144660000000.0,214050000000.0,3200517.0,1939033.0,124554520089.0,69766407340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,44.26668842,-114.4612026,1.0,1.0,1.0,1.0,16.209381226558154,26.571052736864967,4.0
16.0,19.0,640.0,21.11392451530365,214050000000.0,144660000000.0,1939033.0,3200517.0,69766407340.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.26668842,-114.4612026,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,26.571052736864967,16.209381226558154,4.0
19.0,17.0,1340.0,4.817051184434776,144660000000.0,143778000000.0,3200517.0,12582032.0,124554520089.0,545015880144.0,0.0,1.0,25.697651998367547,25.6915362802649,25.253593916100616,26.089475469537366,1.5721619533825326,2.0,2.0,42.02990262,-93.4660937,39.84225886,-89.17445102,1.0,1.0,1.0,3.0,16.209381226558154,15.57382644068607,4.0
17.0,19.0,1340.0,4.817051184434776,143778000000.0,144660000000.0,12582032.0,3200517.0,545015880144.0,124554520089.0,0.0,1.0,25.697651998367547,25.6915362802649,25.253593916100616,26.089475469537366,1.5721619533825326,2.0,2.0,39.84225886,-89.17445102,42.02990262,-93.4660937,1.0,1.0,3.0,1.0,15.57382644068607,16.209381226558154,4.0
19.0,18.0,326.0,7.571096783249534,144660000000.0,92788998225.0,3200517.0,6833037.0,124554520089.0,245880003408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,39.83861922,-86.21904026,1.0,1.0,1.0,4.0,16.209381226558154,15.783365211857229,4.0
18.0,19.0,326.0,7.571096783249534,92788998225.0,144660000000.0,6833037.0,3200517.0,245880003408.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.83861922,-86.21904026,42.02990262,-93.4660937,1.0,1.0,4.0,1.0,15.783365211857229,16.209381226558154,4.0
19.0,19.0,27699.0,1.0,144660000000.0,144660000000.0,3200517.0,3200517.0,124554520089.0,124554520089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.209381226558154,16.209381226558154,2.0
19.0,19.0,27699.0,1.0,144660000000.0,144660000000.0,3200517.0,3200517.0,124554520089.0,124554520089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.209381226558154,16.209381226558154,2.0
19.0,19.0,12856.0,1.0,144660000000.0,144660000000.0,3200517.0,3200517.0,124554520089.0,124554520089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.209381226558154,16.209381226558154,3.0
19.0,19.0,12856.0,1.0,144660000000.0,144660000000.0,3200517.0,3200517.0,124554520089.0,124554520089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.209381226558154,16.209381226558154,3.0
19.0,19.0,19308.0,1.0,144660000000.0,144660000000.0,3200517.0,3200517.0,124554520089.0,124554520089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.209381226558154,16.209381226558154,4.0
19.0,19.0,19308.0,1.0,144660000000.0,144660000000.0,3200517.0,3200517.0,124554520089.0,124554520089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,42.02990262,-93.4660937,1.0,1.0,1.0,1.0,16.209381226558154,16.209381226558154,4.0
19.0,20.0,593.0,5.822459889200898,144660000000.0,211754000000.0,3200517.0,2937150.0,124554520089.0,111373790850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.02990262,-93.4660937,38.48536567,-98.08532491,1.0,1.0,1.0,3.0,16.209381226558154,17.082248338214743,4.0
20.0,19.0,593.0,5.822459889200898,211754000000.0,144660000000.0,2937150.0,3200517.0,111373790850.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.48536567,-98.08532491,42.02990262,-93.4660937,1.0,1.0,3.0,1.0,17.082248338214743,16.209381226558154,4.0
19.0,23.0,3.0,24.113361365199594,144660000000.0,79888428972.0,3200517.0,1385340.0,124554520089.0,57059383920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.02990262,-93.4660937,44.67621581,-69.49838161,1.0,0.0,1.0,1.0,16.209381226558154,25.498182378239225,4.0
23.0,19.0,3.0,24.113361365199594,79888428972.0,144660000000.0,1385340.0,3200517.0,57059383920.0,124554520089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.67621581,-69.49838161,42.02990262,-93.4660937,0.0,1.0,1.0,1.0,25.498182378239225,16.209381226558154,4.0
19.0,27.0,499.0,3.6469864867166844,144660000000.0,206232000000.0,3200517.0,5717184.0,124554520089.0,257393340864.0,0.0,1.0,25.697651998367547,26.052267585625444,25.253593916100616,25.711075940400722,1.2939012065048126,2.0,2.0,42.02990262,-93.4660937,45.54670036,-94.4318287,1.0,1.0,1.0,2.0,16.209381226558154,17.499573988722897,2.0
27.0,19.0,499.0,3.6469864867166844,206232000000.0,144660000000.0,5717184.0,3200517.0,257393340864.0,124554520089.0,0.0,1.0,25.697651998367547,26.052267585625444,25.253593916100616,25.711075940400722,1.2939012065048126,2.0,2.0,45.54670036,-94.4318287,42.02990262,-93.4660937,1.0,1.0,2.0,1.0,17.499573988722897,16.209381226558154,2.0
19.0,27.0,790.0,3.6469864867166844,144660000000.0,206232000000.0,3200517.0,5717184.0,124554520089.0,257393340864.0,0.0,1.0,25.697651998367547,26.052267585625444,25.253593916100616,25.711075940400722,1.2939012065048126,2.0,2.0,42.02990262,-93.4660937,45.54670036,-94.4318287,1.0,1.0,1.0,2.0,16.209381226558154,17.499573988722897,3.0
27.0,19.0,790.0,3.6469864867166844,206232000000.0,144660000000.0,5717184.0,3200517.0,257393340864.0,124554520089.0,0.0,1.0,25.697651998367547,26.052267585625444,25.253593916100616,25.711075940400722,1.2939012065048126,2.0,2.0,45.54670036,-94.4318287,42.02990262,-93.4660937,1.0,1.0,2.0,1.0,17.499573988722897,16.209381226558154,3.0
19.0,27.0,1681.0,3.6469864867166844,144660000000.0,206232000000.0,3200517.0,5717184.0,124554520089.0,257393340864.0,0.0,1.0,25.697651998367547,26.052267585625444,25.253593916100616,25.711075940400722,1.2939012065048126,2.0,2.0,42.02990262,-93.4660937,45.54670036,-94.4318287,1.0,1.0,1.0,2.0,16.209381226558154,17.499573988722897,4.0
27.0,19.0,1681.0,3.6469864867166844,206232000000.0,144660000000.0,5717184.0,3200517.0,257393340864.0,124554520089.0,0.0,1.0,25.697651998367547,26.052267585625444,25.253593916100616,25.711075940400722,1.2939012065048126,2.0,2.0,45.54670036,-94.4318287,42.02990262,-93.4660937,1.0,1.0,2.0,1.0,17.499573988722897,16.209381226558154,4.0
19.0,29.0,347.0,3.713018029544799,144660000000.0,178053000000.0,3200517.0,6177957.0,124554520089.0,226360344480.0,0.0,1.0,25.697651998367547,25.905347095727915,25.253593916100616,25.52344343953564,1.311845030972219,2.0,2.0,42.02990262,-93.4660937,38.45001591,-92.480744,1.0,1.0,1.0,3.0,16.209381226558154,15.754454007112106,4.0
29.0,19.0,347.0,3.713018029544799,178053000000.0,144660000000.0,6177957.0,3200517.0,226360344480.0,124554520089.0,0.0,1.0,25.697651998367547,25.905347095727915,25.253593916100616,25.52344343953564,1.311845030972219,2.0,2.0,38.45001591,-92.480744,42.02990262,-93.4660937,1.0,1.0,3.0,1.0,15.754454007112106,16.209381226558154,4.0
