Exporter,Importer,Shipments,Distance,Area_exporter,Area_importer,Population_exporter,Population_importer,GDP_exporter,GDP_importer,Intrastate_or_not,Share_Border,BorderxArea_exporter,BorderxArea_importer,BorderxPop_exporter,BorderxPop_importer,BorderxDist,sum_LL,Borderxsum_LL,Lat_ex,Long_ex,Lat_im,Long_im,LL_ex,LL_im,num_FAF_ex,num_FAF_im,remoteness_ex,remoteness_im,SCTG
1.0,13.0,4.0,3.1360020090872895,131175000000.0,149486000000.0,4822023.0,9919945.0,110014454745.0,241262982345.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.87856631,-86.71153023,32.8067682,-83.57635023,0.0,0.0,3.0,3.0,17.04356957796615,17.725298242771597,2.0
13.0,1.0,4.0,3.1360020090872895,149486000000.0,131175000000.0,9919945.0,4822023.0,241262982345.0,110014454745.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.8067682,-83.57635023,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,17.725298242771597,17.04356957796615,2.0
1.0,13.0,95.0,3.1360020090872895,131175000000.0,149486000000.0,4822023.0,9919945.0,110014454745.0,241262982345.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.87856631,-86.71153023,32.8067682,-83.57635023,0.0,0.0,3.0,3.0,17.04356957796615,17.725298242771597,3.0
13.0,1.0,95.0,3.1360020090872895,149486000000.0,131175000000.0,9919945.0,4822023.0,241262982345.0,110014454745.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.8067682,-83.57635023,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,17.725298242771597,17.04356957796615,3.0
1.0,13.0,54.0,3.1360020090872895,131175000000.0,149486000000.0,4822023.0,9919945.0,110014454745.0,241262982345.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.87856631,-86.71153023,32.8067682,-83.57635023,0.0,0.0,3.0,3.0,17.04356957796615,17.725298242771597,4.0
13.0,1.0,54.0,3.1360020090872895,149486000000.0,131175000000.0,9919945.0,4822023.0,241262982345.0,110014454745.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.8067682,-83.57635023,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,17.725298242771597,17.04356957796615,4.0
1.0,17.0,7.0,7.386405942590743,131175000000.0,143778000000.0,4822023.0,12875255.0,110014454745.0,370047703955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.84225886,-89.17445102,0.0,1.0,3.0,3.0,17.04356957796615,15.57382644068607,3.0
17.0,1.0,7.0,7.386405942590743,143778000000.0,131175000000.0,12875255.0,4822023.0,370047703955.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.84225886,-89.17445102,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.57382644068607,17.04356957796615,3.0
1.0,18.0,1.0,6.97745532988568,131175000000.0,92788998225.0,4822023.0,6537334.0,110014454745.0,156229207932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.83861922,-86.21904026,0.0,1.0,3.0,4.0,17.04356957796615,15.783365211857229,3.0
18.0,1.0,1.0,6.97745532988568,92788998225.0,131175000000.0,6537334.0,4822023.0,156229207932.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,32.87856631,-86.71153023,1.0,0.0,4.0,3.0,15.783365211857229,17.04356957796615,3.0
1.0,20.0,1.0,12.6806705061717,131175000000.0,211754000000.0,4822023.0,2885905.0,110014454745.0,76159032950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.48536567,-98.08532491,0.0,1.0,3.0,3.0,17.04356957796615,17.082248338214743,3.0
20.0,1.0,1.0,12.6806705061717,211754000000.0,131175000000.0,2885905.0,4822023.0,76159032950.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.48536567,-98.08532491,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,17.082248338214743,17.04356957796615,3.0
1.0,21.0,4.0,4.977654930821917,131175000000.0,102283000000.0,4822023.0,4380415.0,110014454745.0,99531789630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,37.62171898,-85.20171191,0.0,1.0,3.0,3.0,17.04356957796615,15.95009217326982,3.0
21.0,1.0,4.0,4.977654930821917,102283000000.0,131175000000.0,4380415.0,4822023.0,99531789630.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62171898,-85.20171191,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.95009217326982,17.04356957796615,3.0
1.0,21.0,1.0,4.977654930821917,131175000000.0,102283000000.0,4822023.0,4380415.0,110014454745.0,99531789630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,37.62171898,-85.20171191,0.0,1.0,3.0,3.0,17.04356957796615,15.95009217326982,4.0
21.0,1.0,1.0,4.977654930821917,102283000000.0,131175000000.0,4380415.0,4822023.0,99531789630.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62171898,-85.20171191,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.95009217326982,17.04356957796615,4.0
1.0,22.0,3.0,5.414902314044916,131175000000.0,111914000000.0,4822023.0,4601893.0,110014454745.0,109525053400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,31.0806972,-91.81925318,0.0,0.0,3.0,4.0,17.04356957796615,17.88009549830889,3.0
22.0,1.0,3.0,5.414902314044916,111914000000.0,131175000000.0,4601893.0,4822023.0,109525053400.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0806972,-91.81925318,32.87856631,-86.71153023,0.0,0.0,4.0,3.0,17.88009549830889,17.04356957796615,3.0
1.0,26.0,3.0,11.272509898294079,131175000000.0,146615000000.0,4822023.0,9883360.0,110014454745.0,247815368640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,44.04901725,-85.19808872,0.0,1.0,3.0,3.0,17.04356957796615,17.01071464423954,3.0
26.0,1.0,3.0,11.272509898294079,146615000000.0,131175000000.0,9883360.0,4822023.0,247815368640.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.04901725,-85.19808872,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,17.01071464423954,17.04356957796615,3.0
1.0,28.0,19.0,2.9359060866702134,131175000000.0,121532000000.0,4822023.0,2984926.0,110014454745.0,60053726194.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.87856631,-86.71153023,32.79092429,-89.64612789,0.0,0.0,3.0,1.0,17.04356957796615,16.911601448146733,3.0
28.0,1.0,19.0,2.9359060866702134,121532000000.0,131175000000.0,2984926.0,4822023.0,60053726194.0,110014454745.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.79092429,-89.64612789,32.87856631,-86.71153023,0.0,0.0,1.0,3.0,16.911601448146733,17.04356957796615,3.0
1.0,28.0,24.0,2.9359060866702134,131175000000.0,121532000000.0,4822023.0,2984926.0,110014454745.0,60053726194.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.87856631,-86.71153023,32.79092429,-89.64612789,0.0,0.0,3.0,1.0,17.04356957796615,16.911601448146733,4.0
28.0,1.0,24.0,2.9359060866702134,121532000000.0,131175000000.0,2984926.0,4822023.0,60053726194.0,110014454745.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.79092429,-89.64612789,32.87856631,-86.71153023,0.0,0.0,1.0,3.0,16.911601448146733,17.04356957796615,4.0
1.0,29.0,1.0,8.020279182752796,131175000000.0,178053000000.0,4822023.0,6021988.0,110014454745.0,148725037636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.45001591,-92.480744,0.0,1.0,3.0,3.0,17.04356957796615,15.754454007112106,3.0
29.0,1.0,1.0,8.020279182752796,178053000000.0,131175000000.0,6021988.0,4822023.0,148725037636.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.45001591,-92.480744,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.754454007112106,17.04356957796615,3.0
1.0,37.0,15.0,7.713931166354902,131175000000.0,125933000000.0,4822023.0,9752073.0,110014454745.0,238291903755.0,0.0,1.0,25.599798146519188,25.559015856439085,25.599798146519188,25.52769663378538,2.0430279365358146,0.0,0.0,32.87856631,-86.71153023,35.62288795,-79.50227002,0.0,0.0,3.0,4.0,17.04356957796615,18.22812437748468,3.0
37.0,1.0,15.0,7.713931166354902,125933000000.0,131175000000.0,9752073.0,4822023.0,238291903755.0,110014454745.0,0.0,1.0,25.599798146519188,25.559015856439085,25.599798146519188,25.52769663378538,2.0430279365358146,0.0,0.0,35.62288795,-79.50227002,32.87856631,-86.71153023,0.0,0.0,4.0,3.0,18.22812437748468,17.04356957796615,3.0
1.0,40.0,7.0,10.863299005251896,131175000000.0,177664000000.0,4822023.0,3814820.0,110014454745.0,90563826800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,35.50185248,-97.25333439,0.0,1.0,3.0,3.0,17.04356957796615,17.275428672333067,3.0
40.0,1.0,7.0,10.863299005251896,177664000000.0,131175000000.0,3814820.0,4822023.0,90563826800.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.50185248,-97.25333439,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,17.275428672333067,17.04356957796615,3.0
1.0,45.0,8.0,5.831324202293551,131175000000.0,77866132568.0,4822023.0,4723723.0,110014454745.0,110516223308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,33.95498444,-80.98041638,0.0,0.0,3.0,3.0,17.04356957796615,18.14651779597172,3.0
45.0,1.0,8.0,5.831324202293551,77866132568.0,131175000000.0,4723723.0,4822023.0,110516223308.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95498444,-80.98041638,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,18.14651779597172,17.04356957796615,3.0
1.0,47.0,2.0,3.066014459160928,131175000000.0,106792000000.0,4822023.0,6456243.0,110014454745.0,152961309156.0,0.0,1.0,25.599798146519188,25.394148854299843,25.599798146519188,25.975141280048376,1.1203784964074937,1.0,1.0,32.87856631,-86.71153023,35.88471808,-86.10862377,0.0,1.0,3.0,4.0,17.04356957796615,16.086867263002663,2.0
47.0,1.0,2.0,3.066014459160928,106792000000.0,131175000000.0,6456243.0,4822023.0,152961309156.0,110014454745.0,0.0,1.0,25.599798146519188,25.394148854299843,25.599798146519188,25.975141280048376,1.1203784964074937,1.0,1.0,35.88471808,-86.10862377,32.87856631,-86.71153023,1.0,0.0,4.0,3.0,16.086867263002663,17.04356957796615,2.0
1.0,47.0,12.0,3.066014459160928,131175000000.0,106792000000.0,4822023.0,6456243.0,110014454745.0,152961309156.0,0.0,1.0,25.599798146519188,25.394148854299843,25.599798146519188,25.975141280048376,1.1203784964074937,1.0,1.0,32.87856631,-86.71153023,35.88471808,-86.10862377,0.0,1.0,3.0,4.0,17.04356957796615,16.086867263002663,3.0
47.0,1.0,12.0,3.066014459160928,106792000000.0,131175000000.0,6456243.0,4822023.0,152961309156.0,110014454745.0,0.0,1.0,25.599798146519188,25.394148854299843,25.599798146519188,25.975141280048376,1.1203784964074937,1.0,1.0,35.88471808,-86.10862377,32.87856631,-86.71153023,1.0,0.0,4.0,3.0,16.086867263002663,17.04356957796615,3.0
1.0,47.0,25.0,3.066014459160928,131175000000.0,106792000000.0,4822023.0,6456243.0,110014454745.0,152961309156.0,0.0,1.0,25.599798146519188,25.394148854299843,25.599798146519188,25.975141280048376,1.1203784964074937,1.0,1.0,32.87856631,-86.71153023,35.88471808,-86.10862377,0.0,1.0,3.0,4.0,17.04356957796615,16.086867263002663,4.0
47.0,1.0,25.0,3.066014459160928,106792000000.0,131175000000.0,6456243.0,4822023.0,152961309156.0,110014454745.0,0.0,1.0,25.599798146519188,25.394148854299843,25.599798146519188,25.975141280048376,1.1203784964074937,1.0,1.0,35.88471808,-86.10862377,32.87856631,-86.71153023,1.0,0.0,4.0,3.0,16.086867263002663,17.04356957796615,4.0
1.0,48.0,20.0,12.002940717813264,131175000000.0,676681000000.0,4822023.0,26059203.0,110014454745.0,660835328877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,31.65818605,-98.65226965,0.0,0.0,3.0,9.0,17.04356957796615,19.151923784122165,3.0
48.0,1.0,20.0,12.002940717813264,676681000000.0,131175000000.0,26059203.0,4822023.0,660835328877.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.65818605,-98.65226965,32.87856631,-86.71153023,0.0,0.0,9.0,3.0,19.151923784122165,17.04356957796615,3.0
1.0,51.0,3.0,9.443925701159984,131175000000.0,102258000000.0,4822023.0,8185867.0,110014454745.0,266179837239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,37.56542632,-78.51268422,0.0,0.0,3.0,4.0,17.04356957796615,18.272475748303947,3.0
51.0,1.0,3.0,9.443925701159984,102258000000.0,131175000000.0,8185867.0,4822023.0,266179837239.0,110014454745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56542632,-78.51268422,32.87856631,-86.71153023,0.0,0.0,4.0,3.0,18.272475748303947,17.04356957796615,3.0
2.0,2.0,128.0,1.0,1346080000000.0,1346080000000.0,731449.0,731449.0,23325908610.0,23325908610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0718779,-134.6421729,60.0718779,-134.6421729,0.0,0.0,1.0,1.0,48.848668515079495,48.848668515079495,3.0
2.0,2.0,128.0,1.0,1346080000000.0,1346080000000.0,731449.0,731449.0,23325908610.0,23325908610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0718779,-134.6421729,60.0718779,-134.6421729,0.0,0.0,1.0,1.0,48.848668515079495,48.848668515079495,3.0
2.0,2.0,108.0,1.0,1346080000000.0,1346080000000.0,731449.0,731449.0,23325908610.0,23325908610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0718779,-134.6421729,60.0718779,-134.6421729,0.0,0.0,1.0,1.0,48.848668515079495,48.848668515079495,4.0
2.0,2.0,108.0,1.0,1346080000000.0,1346080000000.0,731449.0,731449.0,23325908610.0,23325908610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0718779,-134.6421729,60.0718779,-134.6421729,0.0,0.0,1.0,1.0,48.848668515079495,48.848668515079495,4.0
4.0,4.0,244.0,1.0,294361000000.0,294361000000.0,6553255.0,6553255.0,161210073000.0,161210073000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,33.67825359,-111.4708913,1.0,1.0,3.0,3.0,25.018609812195567,25.018609812195567,2.0
4.0,4.0,244.0,1.0,294361000000.0,294361000000.0,6553255.0,6553255.0,161210073000.0,161210073000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,33.67825359,-111.4708913,1.0,1.0,3.0,3.0,25.018609812195567,25.018609812195567,2.0
4.0,4.0,853.0,1.0,294361000000.0,294361000000.0,6553255.0,6553255.0,161210073000.0,161210073000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,33.67825359,-111.4708913,1.0,1.0,3.0,3.0,25.018609812195567,25.018609812195567,3.0
4.0,4.0,853.0,1.0,294361000000.0,294361000000.0,6553255.0,6553255.0,161210073000.0,161210073000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,33.67825359,-111.4708913,1.0,1.0,3.0,3.0,25.018609812195567,25.018609812195567,3.0
4.0,4.0,263.0,1.0,294361000000.0,294361000000.0,6553255.0,6553255.0,161210073000.0,161210073000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,33.67825359,-111.4708913,1.0,1.0,3.0,3.0,25.018609812195567,25.018609812195567,4.0
4.0,4.0,263.0,1.0,294361000000.0,294361000000.0,6553255.0,6553255.0,161210073000.0,161210073000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,33.67825359,-111.4708913,1.0,1.0,3.0,3.0,25.018609812195567,25.018609812195567,4.0
4.0,5.0,2.0,19.076559988371677,294361000000.0,134661000000.0,6553255.0,2949131.0,161210073000.0,63828042233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.67825359,-111.4708913,34.91154416,-92.43423888,1.0,1.0,3.0,1.0,25.018609812195567,16.34192872200948,3.0
5.0,4.0,2.0,19.076559988371677,134661000000.0,294361000000.0,2949131.0,6553255.0,63828042233.0,161210073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.91154416,-92.43423888,33.67825359,-111.4708913,1.0,1.0,1.0,3.0,16.34192872200948,25.018609812195567,3.0
4.0,6.0,1.0,10.167938029482288,294361000000.0,403671000000.0,6553255.0,38041430.0,161210073000.0,1078132167630.0,0.0,1.0,26.408072742199746,26.723866026703586,26.408072742199746,26.723866026703586,2.319239439207122,1.0,1.0,33.67825359,-111.4708913,37.83798795,-120.7490147,1.0,0.0,3.0,6.0,25.018609812195567,31.30033897737643,2.0
6.0,4.0,1.0,10.167938029482288,403671000000.0,294361000000.0,38041430.0,6553255.0,1078132167630.0,161210073000.0,0.0,1.0,26.408072742199746,26.723866026703586,26.408072742199746,26.723866026703586,2.319239439207122,1.0,1.0,37.83798795,-120.7490147,33.67825359,-111.4708913,0.0,1.0,6.0,3.0,31.30033897737643,25.018609812195567,2.0
4.0,6.0,238.0,10.167938029482288,294361000000.0,403671000000.0,6553255.0,38041430.0,161210073000.0,1078132167630.0,0.0,1.0,26.408072742199746,26.723866026703586,26.408072742199746,26.723866026703586,2.319239439207122,1.0,1.0,33.67825359,-111.4708913,37.83798795,-120.7490147,1.0,0.0,3.0,6.0,25.018609812195567,31.30033897737643,3.0
6.0,4.0,238.0,10.167938029482288,403671000000.0,294361000000.0,38041430.0,6553255.0,1078132167630.0,161210073000.0,0.0,1.0,26.408072742199746,26.723866026703586,26.408072742199746,26.723866026703586,2.319239439207122,1.0,1.0,37.83798795,-120.7490147,33.67825359,-111.4708913,0.0,1.0,6.0,3.0,31.30033897737643,25.018609812195567,3.0
4.0,6.0,207.0,10.167938029482288,294361000000.0,403671000000.0,6553255.0,38041430.0,161210073000.0,1078132167630.0,0.0,1.0,26.408072742199746,26.723866026703586,26.408072742199746,26.723866026703586,2.319239439207122,1.0,1.0,33.67825359,-111.4708913,37.83798795,-120.7490147,1.0,0.0,3.0,6.0,25.018609812195567,31.30033897737643,4.0
6.0,4.0,207.0,10.167938029482288,403671000000.0,294361000000.0,38041430.0,6553255.0,1078132167630.0,161210073000.0,0.0,1.0,26.408072742199746,26.723866026703586,26.408072742199746,26.723866026703586,2.319239439207122,1.0,1.0,37.83798795,-120.7490147,33.67825359,-111.4708913,0.0,1.0,6.0,3.0,31.30033897737643,25.018609812195567,4.0
4.0,8.0,2.0,7.957801889930292,294361000000.0,268419000000.0,6553255.0,5187582.0,161210073000.0,157334174478.0,0.0,1.0,26.408072742199746,26.315815029404327,26.408072742199746,26.315815029404327,2.0741528172402646,2.0,2.0,33.67825359,-111.4708913,38.92883319,-105.4910899,1.0,1.0,3.0,2.0,25.018609812195567,20.380646878843788,3.0
8.0,4.0,2.0,7.957801889930292,268419000000.0,294361000000.0,5187582.0,6553255.0,157334174478.0,161210073000.0,0.0,1.0,26.408072742199746,26.315815029404327,26.408072742199746,26.315815029404327,2.0741528172402646,2.0,2.0,38.92883319,-105.4910899,33.67825359,-111.4708913,1.0,1.0,2.0,3.0,20.380646878843788,25.018609812195567,3.0
4.0,8.0,28.0,7.957801889930292,294361000000.0,268419000000.0,6553255.0,5187582.0,161210073000.0,157334174478.0,0.0,1.0,26.408072742199746,26.315815029404327,26.408072742199746,26.315815029404327,2.0741528172402646,2.0,2.0,33.67825359,-111.4708913,38.92883319,-105.4910899,1.0,1.0,3.0,2.0,25.018609812195567,20.380646878843788,4.0
8.0,4.0,28.0,7.957801889930292,268419000000.0,294361000000.0,5187582.0,6553255.0,157334174478.0,161210073000.0,0.0,1.0,26.408072742199746,26.315815029404327,26.408072742199746,26.315815029404327,2.0741528172402646,2.0,2.0,38.92883319,-105.4910899,33.67825359,-111.4708913,1.0,1.0,2.0,3.0,20.380646878843788,25.018609812195567,4.0
4.0,9.0,1.0,39.620156829672474,294361000000.0,12541688516.0,6553255.0,3590347.0,161210073000.0,132451491177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.67825359,-111.4708913,41.59547524,-72.64983479,1.0,0.0,3.0,3.0,25.018609812195567,22.075904617027604,3.0
9.0,4.0,1.0,39.620156829672474,12541688516.0,294361000000.0,3590347.0,6553255.0,132451491177.0,161210073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.59547524,-72.64983479,33.67825359,-111.4708913,0.0,1.0,3.0,3.0,22.075904617027604,25.018609812195567,3.0
4.0,12.0,24.0,29.1539451419119,294361000000.0,138958000000.0,6553255.0,19317568.0,161210073000.0,491207119104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.67825359,-111.4708913,28.93181099,-82.70591607,1.0,0.0,3.0,5.0,25.018609812195567,20.207697261419515,3.0
12.0,4.0,24.0,29.1539451419119,138958000000.0,294361000000.0,19317568.0,6553255.0,491207119104.0,161210073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.93181099,-82.70591607,33.67825359,-111.4708913,0.0,1.0,5.0,3.0,20.207697261419515,25.018609812195567,3.0
4.0,13.0,12.0,27.90815128758801,294361000000.0,149486000000.0,6553255.0,9919945.0,161210073000.0,241262982345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.67825359,-111.4708913,32.8067682,-83.57635023,1.0,0.0,3.0,3.0,25.018609812195567,17.725298242771597,3.0
13.0,4.0,12.0,27.90815128758801,149486000000.0,294361000000.0,9919945.0,6553255.0,241262982345.0,161210073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.8067682,-83.57635023,33.67825359,-111.4708913,0.0,1.0,3.0,3.0,17.725298242771597,25.018609812195567,3.0
