Exporter,Importer,Shipments,Distance,Area_exporter,Area_importer,Population_exporter,Population_importer,GDP_exporter,GDP_importer,Intrastate_or_not,Share_Border,BorderxArea_exporter,BorderxArea_importer,BorderxPop_exporter,BorderxPop_importer,BorderxDist,sum_LL,Borderxsum_LL,Lat_ex,Long_ex,Lat_im,Long_im,LL_ex,LL_im,num_FAF_ex,num_FAF_im,remoteness_ex,remoteness_im,SCTG
6.0,1.0,3.0,34.396892476629226,403671000000.0,131175000000.0,39536653.0,4874747.0,1385601541038.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83798795,-120.7490147,32.87856631,-86.71153023,0.0,0.0,6.0,3.0,31.30033897737643,17.04356957796615,3.0
1.0,6.0,21.0,34.396892476629226,131175000000.0,403671000000.0,4874747.0,39536653.0,129171046006.0,1385601541038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,37.83798795,-120.7490147,0.0,0.0,3.0,6.0,17.04356957796615,31.30033897737643,4.0
6.0,1.0,21.0,34.396892476629226,403671000000.0,131175000000.0,39536653.0,4874747.0,1385601541038.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83798795,-120.7490147,32.87856631,-86.71153023,0.0,0.0,6.0,3.0,31.30033897737643,17.04356957796615,4.0
1.0,8.0,3.0,19.730118872381787,131175000000.0,268419000000.0,4874747.0,5607154.0,129171046006.0,203792012130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.92883319,-105.4910899,0.0,1.0,3.0,2.0,17.04356957796615,20.380646878843788,4.0
8.0,1.0,3.0,19.730118872381787,268419000000.0,131175000000.0,5607154.0,4874747.0,203792012130.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.92883319,-105.4910899,32.87856631,-86.71153023,1.0,0.0,2.0,3.0,20.380646878843788,17.04356957796615,4.0
1.0,9.0,1.0,16.544357948896973,131175000000.0,12541688516.0,4874747.0,3588184.0,129171046006.0,150807785336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,41.59547524,-72.64983479,0.0,0.0,3.0,3.0,17.04356957796615,22.075904617027604,3.0
9.0,1.0,1.0,16.544357948896973,12541688516.0,131175000000.0,3588184.0,4874747.0,150807785336.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.59547524,-72.64983479,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,22.075904617027604,17.04356957796615,3.0
1.0,12.0,6.0,5.623328405378858,131175000000.0,138958000000.0,4874747.0,20984400.0,129171046006.0,626132527200.0,0.0,1.0,25.599798146519188,25.65743756614471,25.599798146519188,18.880104376897247,1.7269237315489312,0.0,0.0,32.87856631,-86.71153023,28.93181099,-82.70591607,0.0,0.0,3.0,5.0,17.04356957796615,20.207697261419515,2.0
12.0,1.0,6.0,5.623328405378858,138958000000.0,131175000000.0,20984400.0,4874747.0,626132527200.0,129171046006.0,0.0,1.0,25.599798146519188,25.65743756614471,25.599798146519188,18.880104376897247,1.7269237315489312,0.0,0.0,28.93181099,-82.70591607,32.87856631,-86.71153023,0.0,0.0,5.0,3.0,20.207697261419515,17.04356957796615,2.0
1.0,12.0,18.0,5.623328405378858,131175000000.0,138958000000.0,4874747.0,20984400.0,129171046006.0,626132527200.0,0.0,1.0,25.599798146519188,25.65743756614471,25.599798146519188,18.880104376897247,1.7269237315489312,0.0,0.0,32.87856631,-86.71153023,28.93181099,-82.70591607,0.0,0.0,3.0,5.0,17.04356957796615,20.207697261419515,3.0
12.0,1.0,18.0,5.623328405378858,138958000000.0,131175000000.0,20984400.0,4874747.0,626132527200.0,129171046006.0,0.0,1.0,25.599798146519188,25.65743756614471,25.599798146519188,18.880104376897247,1.7269237315489312,0.0,0.0,28.93181099,-82.70591607,32.87856631,-86.71153023,0.0,0.0,5.0,3.0,20.207697261419515,17.04356957796615,3.0
1.0,12.0,98.0,5.623328405378858,131175000000.0,138958000000.0,4874747.0,20984400.0,129171046006.0,626132527200.0,0.0,1.0,25.599798146519188,25.65743756614471,25.599798146519188,18.880104376897247,1.7269237315489312,0.0,0.0,32.87856631,-86.71153023,28.93181099,-82.70591607,0.0,0.0,3.0,5.0,17.04356957796615,20.207697261419515,4.0
12.0,1.0,98.0,5.623328405378858,138958000000.0,131175000000.0,20984400.0,4874747.0,626132527200.0,129171046006.0,0.0,1.0,25.599798146519188,25.65743756614471,25.599798146519188,18.880104376897247,1.7269237315489312,0.0,0.0,28.93181099,-82.70591607,32.87856631,-86.71153023,0.0,0.0,5.0,3.0,20.207697261419515,17.04356957796615,4.0
1.0,13.0,26.0,3.1360020090872895,131175000000.0,149486000000.0,4874747.0,10429379.0,129171046006.0,309418816172.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.87856631,-86.71153023,32.8067682,-83.57635023,0.0,0.0,3.0,3.0,17.04356957796615,17.725298242771597,2.0
13.0,1.0,26.0,3.1360020090872895,149486000000.0,131175000000.0,10429379.0,4874747.0,309418816172.0,129171046006.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.8067682,-83.57635023,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,17.725298242771597,17.04356957796615,2.0
1.0,13.0,102.0,3.1360020090872895,131175000000.0,149486000000.0,4874747.0,10429379.0,129171046006.0,309418816172.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.87856631,-86.71153023,32.8067682,-83.57635023,0.0,0.0,3.0,3.0,17.04356957796615,17.725298242771597,3.0
13.0,1.0,102.0,3.1360020090872895,149486000000.0,131175000000.0,10429379.0,4874747.0,309418816172.0,129171046006.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.8067682,-83.57635023,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,17.725298242771597,17.04356957796615,3.0
1.0,13.0,80.0,3.1360020090872895,131175000000.0,149486000000.0,4874747.0,10429379.0,129171046006.0,309418816172.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.87856631,-86.71153023,32.8067682,-83.57635023,0.0,0.0,3.0,3.0,17.04356957796615,17.725298242771597,4.0
13.0,1.0,80.0,3.1360020090872895,149486000000.0,131175000000.0,10429379.0,4874747.0,309418816172.0,129171046006.0,0.0,1.0,25.599798146519188,25.73046857990719,25.599798146519188,25.65743756614471,1.142948743140791,0.0,0.0,32.8067682,-83.57635023,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,17.725298242771597,17.04356957796615,4.0
1.0,16.0,3.0,29.99556036873811,131175000000.0,214050000000.0,4874747.0,1716943.0,129171046006.0,45303257998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,44.26668842,-114.4612026,0.0,1.0,3.0,1.0,17.04356957796615,26.571052736864967,4.0
16.0,1.0,3.0,29.99556036873811,214050000000.0,131175000000.0,1716943.0,4874747.0,45303257998.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.26668842,-114.4612026,32.87856631,-86.71153023,1.0,0.0,1.0,3.0,26.571052736864967,17.04356957796615,4.0
1.0,17.0,1.0,7.386405942590743,131175000000.0,143778000000.0,4874747.0,12802023.0,129171046006.0,437777978508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.84225886,-89.17445102,0.0,1.0,3.0,3.0,17.04356957796615,15.57382644068607,2.0
17.0,1.0,1.0,7.386405942590743,143778000000.0,131175000000.0,12802023.0,4874747.0,437777978508.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.84225886,-89.17445102,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.57382644068607,17.04356957796615,2.0
1.0,17.0,1.0,7.386405942590743,131175000000.0,143778000000.0,4874747.0,12802023.0,129171046006.0,437777978508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.84225886,-89.17445102,0.0,1.0,3.0,3.0,17.04356957796615,15.57382644068607,3.0
17.0,1.0,1.0,7.386405942590743,143778000000.0,131175000000.0,12802023.0,4874747.0,437777978508.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.84225886,-89.17445102,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.57382644068607,17.04356957796615,3.0
1.0,17.0,16.0,7.386405942590743,131175000000.0,143778000000.0,4874747.0,12802023.0,129171046006.0,437777978508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.84225886,-89.17445102,0.0,1.0,3.0,3.0,17.04356957796615,15.57382644068607,4.0
17.0,1.0,16.0,7.386405942590743,143778000000.0,131175000000.0,12802023.0,4874747.0,437777978508.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.84225886,-89.17445102,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.57382644068607,17.04356957796615,4.0
1.0,18.0,1.0,6.97745532988568,131175000000.0,92788998225.0,4874747.0,6666818.0,129171046006.0,188824286214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.83861922,-86.21904026,0.0,1.0,3.0,4.0,17.04356957796615,15.783365211857229,3.0
18.0,1.0,1.0,6.97745532988568,92788998225.0,131175000000.0,6666818.0,4874747.0,188824286214.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,32.87856631,-86.71153023,1.0,0.0,4.0,3.0,15.783365211857229,17.04356957796615,3.0
1.0,18.0,18.0,6.97745532988568,131175000000.0,92788998225.0,4874747.0,6666818.0,129171046006.0,188824286214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,39.83861922,-86.21904026,0.0,1.0,3.0,4.0,17.04356957796615,15.783365211857229,4.0
18.0,1.0,18.0,6.97745532988568,92788998225.0,131175000000.0,6666818.0,4874747.0,188824286214.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.83861922,-86.21904026,32.87856631,-86.71153023,1.0,0.0,4.0,3.0,15.783365211857229,17.04356957796615,4.0
1.0,19.0,13.0,11.374141019390565,131175000000.0,144660000000.0,4874747.0,3145711.0,129171046006.0,97092370015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,42.02990262,-93.4660937,0.0,1.0,3.0,1.0,17.04356957796615,16.209381226558154,4.0
19.0,1.0,13.0,11.374141019390565,144660000000.0,131175000000.0,3145711.0,4874747.0,97092370015.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.02990262,-93.4660937,32.87856631,-86.71153023,1.0,0.0,1.0,3.0,16.209381226558154,17.04356957796615,4.0
1.0,20.0,4.0,12.6806705061717,131175000000.0,211754000000.0,4874747.0,2913123.0,129171046006.0,87819005958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.48536567,-98.08532491,0.0,1.0,3.0,3.0,17.04356957796615,17.082248338214743,3.0
20.0,1.0,4.0,12.6806705061717,211754000000.0,131175000000.0,2913123.0,4874747.0,87819005958.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.48536567,-98.08532491,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,17.082248338214743,17.04356957796615,3.0
1.0,20.0,21.0,12.6806705061717,131175000000.0,211754000000.0,4874747.0,2913123.0,129171046006.0,87819005958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.48536567,-98.08532491,0.0,1.0,3.0,3.0,17.04356957796615,17.082248338214743,4.0
20.0,1.0,21.0,12.6806705061717,211754000000.0,131175000000.0,2913123.0,4874747.0,87819005958.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.48536567,-98.08532491,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,17.082248338214743,17.04356957796615,4.0
1.0,21.0,9.0,4.977654930821917,131175000000.0,102283000000.0,4874747.0,4454189.0,129171046006.0,119278727231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,37.62171898,-85.20171191,0.0,1.0,3.0,3.0,17.04356957796615,15.95009217326982,3.0
21.0,1.0,9.0,4.977654930821917,102283000000.0,131175000000.0,4454189.0,4874747.0,119278727231.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62171898,-85.20171191,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.95009217326982,17.04356957796615,3.0
1.0,21.0,31.0,4.977654930821917,131175000000.0,102283000000.0,4874747.0,4454189.0,129171046006.0,119278727231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,37.62171898,-85.20171191,0.0,1.0,3.0,3.0,17.04356957796615,15.95009217326982,4.0
21.0,1.0,31.0,4.977654930821917,102283000000.0,131175000000.0,4454189.0,4874747.0,119278727231.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62171898,-85.20171191,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.95009217326982,17.04356957796615,4.0
1.0,22.0,5.0,5.414902314044916,131175000000.0,111914000000.0,4874747.0,4684333.0,129171046006.0,121253959705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,31.0806972,-91.81925318,0.0,0.0,3.0,4.0,17.04356957796615,17.88009549830889,2.0
22.0,1.0,5.0,5.414902314044916,111914000000.0,131175000000.0,4684333.0,4874747.0,121253959705.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0806972,-91.81925318,32.87856631,-86.71153023,0.0,0.0,4.0,3.0,17.88009549830889,17.04356957796615,2.0
1.0,22.0,28.0,5.414902314044916,131175000000.0,111914000000.0,4874747.0,4684333.0,129171046006.0,121253959705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,31.0806972,-91.81925318,0.0,0.0,3.0,4.0,17.04356957796615,17.88009549830889,3.0
22.0,1.0,28.0,5.414902314044916,111914000000.0,131175000000.0,4684333.0,4874747.0,121253959705.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0806972,-91.81925318,32.87856631,-86.71153023,0.0,0.0,4.0,3.0,17.88009549830889,17.04356957796615,3.0
1.0,22.0,8.0,5.414902314044916,131175000000.0,111914000000.0,4874747.0,4684333.0,129171046006.0,121253959705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,31.0806972,-91.81925318,0.0,0.0,3.0,4.0,17.04356957796615,17.88009549830889,4.0
22.0,1.0,8.0,5.414902314044916,111914000000.0,131175000000.0,4684333.0,4874747.0,121253959705.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0806972,-91.81925318,32.87856631,-86.71153023,0.0,0.0,4.0,3.0,17.88009549830889,17.04356957796615,4.0
1.0,23.0,1.0,20.86808613982265,131175000000.0,79888428972.0,4874747.0,1335907.0,129171046006.0,41530676816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,44.67621581,-69.49838161,0.0,0.0,3.0,1.0,17.04356957796615,25.498182378239225,4.0
23.0,1.0,1.0,20.86808613982265,79888428972.0,131175000000.0,1335907.0,4874747.0,41530676816.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67621581,-69.49838161,32.87856631,-86.71153023,0.0,0.0,1.0,3.0,25.498182378239225,17.04356957796615,4.0
1.0,24.0,1.0,11.752020602493264,131175000000.0,25151895765.0,4874747.0,6052177.0,129171046006.0,241844992920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,39.0026629,-76.68130445,0.0,0.0,3.0,3.0,17.04356957796615,19.12502906003085,3.0
24.0,1.0,1.0,11.752020602493264,25151895765.0,131175000000.0,6052177.0,4874747.0,241844992920.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0026629,-76.68130445,32.87856631,-86.71153023,0.0,0.0,3.0,3.0,19.12502906003085,17.04356957796615,3.0
1.0,25.0,1.0,17.83413407244495,131175000000.0,20204396898.0,4874747.0,6859819.0,129171046006.0,286884490399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87856631,-86.71153023,42.10673796,-71.45056086,0.0,0.0,3.0,2.0,17.04356957796615,23.121420198899447,3.0
25.0,1.0,1.0,17.83413407244495,20204396898.0,131175000000.0,6859819.0,4874747.0,286884490399.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10673796,-71.45056086,32.87856631,-86.71153023,0.0,0.0,2.0,3.0,23.121420198899447,17.04356957796615,3.0
1.0,26.0,14.0,11.272509898294079,131175000000.0,146615000000.0,4874747.0,9962311.0,129171046006.0,303730937768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,44.04901725,-85.19808872,0.0,1.0,3.0,3.0,17.04356957796615,17.01071464423954,4.0
26.0,1.0,14.0,11.272509898294079,146615000000.0,131175000000.0,9962311.0,4874747.0,303730937768.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.04901725,-85.19808872,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,17.01071464423954,17.04356957796615,4.0
1.0,27.0,1.0,14.835249535301182,131175000000.0,206232000000.0,4874747.0,5576606.0,129171046006.0,201627766536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,45.54670036,-94.4318287,0.0,1.0,3.0,2.0,17.04356957796615,17.499573988722897,3.0
27.0,1.0,1.0,14.835249535301182,206232000000.0,131175000000.0,5576606.0,4874747.0,201627766536.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.54670036,-94.4318287,32.87856631,-86.71153023,1.0,0.0,2.0,3.0,17.499573988722897,17.04356957796615,3.0
1.0,27.0,4.0,14.835249535301182,131175000000.0,206232000000.0,4874747.0,5576606.0,129171046006.0,201627766536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,45.54670036,-94.4318287,0.0,1.0,3.0,2.0,17.04356957796615,17.499573988722897,4.0
27.0,1.0,4.0,14.835249535301182,206232000000.0,131175000000.0,5576606.0,4874747.0,201627766536.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.54670036,-94.4318287,32.87856631,-86.71153023,1.0,0.0,2.0,3.0,17.499573988722897,17.04356957796615,4.0
1.0,28.0,6.0,2.9359060866702134,131175000000.0,121532000000.0,4874747.0,2984100.0,129171046006.0,68995376100.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.87856631,-86.71153023,32.79092429,-89.64612789,0.0,0.0,3.0,1.0,17.04356957796615,16.911601448146733,2.0
28.0,1.0,6.0,2.9359060866702134,121532000000.0,131175000000.0,2984100.0,4874747.0,68995376100.0,129171046006.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.79092429,-89.64612789,32.87856631,-86.71153023,0.0,0.0,1.0,3.0,16.911601448146733,17.04356957796615,2.0
1.0,28.0,61.0,2.9359060866702134,131175000000.0,121532000000.0,4874747.0,2984100.0,129171046006.0,68995376100.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.87856631,-86.71153023,32.79092429,-89.64612789,0.0,0.0,3.0,1.0,17.04356957796615,16.911601448146733,3.0
28.0,1.0,61.0,2.9359060866702134,121532000000.0,131175000000.0,2984100.0,4874747.0,68995376100.0,129171046006.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.79092429,-89.64612789,32.87856631,-86.71153023,0.0,0.0,1.0,3.0,16.911601448146733,17.04356957796615,3.0
1.0,28.0,19.0,2.9359060866702134,131175000000.0,121532000000.0,4874747.0,2984100.0,129171046006.0,68995376100.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.87856631,-86.71153023,32.79092429,-89.64612789,0.0,0.0,3.0,1.0,17.04356957796615,16.911601448146733,4.0
28.0,1.0,19.0,2.9359060866702134,121532000000.0,131175000000.0,2984100.0,4874747.0,68995376100.0,129171046006.0,0.0,1.0,25.599798146519188,25.52344343953564,25.599798146519188,26.052267585625444,1.0770161234117333,0.0,0.0,32.79092429,-89.64612789,32.87856631,-86.71153023,0.0,0.0,1.0,3.0,16.911601448146733,17.04356957796615,4.0
1.0,29.0,2.0,8.020279182752796,131175000000.0,178053000000.0,4874747.0,6113532.0,129171046006.0,179970155016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.45001591,-92.480744,0.0,1.0,3.0,3.0,17.04356957796615,15.754454007112106,3.0
29.0,1.0,2.0,8.020279182752796,178053000000.0,131175000000.0,6113532.0,4874747.0,179970155016.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.45001591,-92.480744,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.754454007112106,17.04356957796615,3.0
1.0,29.0,6.0,8.020279182752796,131175000000.0,178053000000.0,4874747.0,6113532.0,129171046006.0,179970155016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,38.45001591,-92.480744,0.0,1.0,3.0,3.0,17.04356957796615,15.754454007112106,4.0
29.0,1.0,6.0,8.020279182752796,178053000000.0,131175000000.0,6113532.0,4874747.0,179970155016.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.45001591,-92.480744,32.87856631,-86.71153023,1.0,0.0,3.0,3.0,15.754454007112106,17.04356957796615,4.0
1.0,30.0,3.0,26.96929647940117,131175000000.0,376974000000.0,4874747.0,1050493.0,129171046006.0,30913908004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,46.97106673,-109.7059727,0.0,1.0,3.0,1.0,17.04356957796615,24.20858400830915,4.0
30.0,1.0,3.0,26.96929647940117,376974000000.0,131175000000.0,1050493.0,4874747.0,30913908004.0,129171046006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.97106673,-109.7059727,32.87856631,-86.71153023,1.0,0.0,1.0,3.0,24.20858400830915,17.04356957796615,4.0
1.0,31.0,1.0,14.938951448719445,131175000000.0,198957000000.0,4874747.0,1920076.0,129171046006.0,59359149540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.87856631,-86.71153023,41.32123795,-99.03604101,0.0,1.0,3.0,2.0,17.04356957796615,17.515895874182647,3.0
