Program,Year,Period,Week Ending,Geo Level,State_name,State,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%),Value_analysis
CENSUS,2018,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,DELAWARE,10,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND), (D),(D),
CENSUS,2018,YEAR,,STATE,DELAWARE,10,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),8,23.1,8
CENSUS,2018,YEAR,,STATE,FLORIDA,12,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND), (D),(D),
CENSUS,2018,YEAR,,STATE,FLORIDA,12,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"204,431",40.4,204431
CENSUS,2018,YEAR,,STATE,FLORIDA,12,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,GEORGIA,13,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"9,804",95.1,9804
CENSUS,2018,YEAR,,STATE,GEORGIA,13,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),4,21.7,4
CENSUS,2018,YEAR,,STATE,HAWAII,15,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),198,84.8,198
CENSUS,2018,YEAR,,STATE,HAWAII,15,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),3,37.4,3
CENSUS,2018,YEAR,,STATE,IDAHO,16,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"64,964",22.9,64964
CENSUS,2018,YEAR,,STATE,IDAHO,16,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"134,046",16,134046
CENSUS,2018,YEAR,,STATE,IDAHO,16,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"9,875",38,9875
CENSUS,2018,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"23,587",34.1,23587
CENSUS,2018,YEAR,,STATE,INDIANA,18,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"29,479",28.9,29479
CENSUS,2018,YEAR,,STATE,INDIANA,18,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM), (D),(D),
CENSUS,2018,YEAR,,STATE,INDIANA,18,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,IOWA,19,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"1,734",(H),1734
CENSUS,2018,YEAR,,STATE,KANSAS,20,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"44,828",50.3,44828
CENSUS,2018,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND), (D),(D),
CENSUS,2018,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM), (D),(D),
CENSUS,2018,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),398,98.5,398
CENSUS,2018,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),13,41.8,13
CENSUS,2018,YEAR,,STATE,MAINE,23,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),69,77.2,69
CENSUS,2018,YEAR,,STATE,MAINE,23,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),141,94.1,141
CENSUS,2018,YEAR,,STATE,MARYLAND,24,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),523,(H),523
CENSUS,2018,YEAR,,STATE,MARYLAND,24,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),719,92.4,719
CENSUS,2018,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),88,70.7,88
CENSUS,2018,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),28,34.6,28
CENSUS,2018,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),656,61,656
CENSUS,2018,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"2,998",99.5,2998
CENSUS,2018,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"1,208",81.4,1208
CENSUS,2018,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"5,100",50.1,5100
CENSUS,2018,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"2,800",33.4,2800
CENSUS,2018,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),10,49.8,10
CENSUS,2018,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM), (D),(D),
CENSUS,2018,YEAR,,STATE,MISSOURI,29,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND), (D),(D),
CENSUS,2018,YEAR,,STATE,MISSOURI,29,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,MONTANA,30,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),592,(H),592
CENSUS,2018,YEAR,,STATE,MONTANA,30,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"63,504",27.8,63504
CENSUS,2018,YEAR,,STATE,MONTANA,30,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"3,525",58.3,3525
CENSUS,2018,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"100,816",30.4,100816
CENSUS,2018,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"9,552",74.1,9552
CENSUS,2018,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,NEVADA,32,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"18,312",65.2,18312
CENSUS,2018,YEAR,,STATE,NEVADA,32,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"3,650",65.6,3650
CENSUS,2018,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),36,54.8,36
CENSUS,2018,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),727,62.9,727
CENSUS,2018,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),234,41,234
CENSUS,2018,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),350,30.5,350
CENSUS,2018,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"2,539",79.2,2539
CENSUS,2018,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"5,662",74.9,5662
CENSUS,2018,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),33,34.2,33
CENSUS,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),328,54.3,328
CENSUS,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),75,80,75
CENSUS,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"2,220",45.2,2220
CENSUS,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"1,307",90,1307
CENSUS,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),8,19.2,8
CENSUS,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"9,957",39.3,9957
CENSUS,2018,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"5,040",73.5,5040
CENSUS,2018,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"26,298",44.1,26298
CENSUS,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),276,28.1,276
CENSUS,2018,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"7,925",62.4,7925
CENSUS,2018,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"4,680",26.9,4680
CENSUS,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"64,408",31.2,64408
CENSUS,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"65,105",22.3,65105
CENSUS,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"76,994",44.4,76994
CENSUS,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"1,503",74.2,1503
CENSUS,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),772,45.8,772
CENSUS,2018,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),14,75.4,14
CENSUS,2018,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"1,716",93.8,1716
CENSUS,2018,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),14,39.9,14
CENSUS,2018,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND), (D),(D),
CENSUS,2018,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM), (D),(D),
CENSUS,2018,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"24,660",31.4,24660
CENSUS,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"34,650",73.4,34650
CENSUS,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),760,39.2,760
CENSUS,2018,YEAR,,STATE,UTAH,49,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"1,285",(H),1285
CENSUS,2018,YEAR,,STATE,UTAH,49,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"2,694",59,2694
CENSUS,2018,YEAR,,STATE,UTAH,49,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),27,30.6,27
CENSUS,2018,YEAR,,STATE,VERMONT,50,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),8,82.6,8
CENSUS,2018,YEAR,,STATE,VERMONT,50,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE), (D),(D),
CENSUS,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),418,39.2,418
CENSUS,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"1,385",91.8,1385
CENSUS,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"61,593",21.2,61593
CENSUS,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"119,749",23.1,119749
CENSUS,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"21,919",52.1,21919
CENSUS,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),50,34.9,50
CENSUS,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),50,34.9,50
CENSUS,2018,YEAR,,STATE,WYOMING,56,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (GROUND),"1,892",73.7,1892
CENSUS,2018,YEAR,,STATE,WYOMING,56,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (OFF FARM),"34,979",25.5,34979
CENSUS,2018,YEAR,,STATE,WYOMING,56,,,,,,,0,,"CROPS, OTHER","CROPS, OTHER, IRRIGATED - ACRES HARVESTED",WATER SOURCE,WATER SOURCE: (ON FARM SURFACE),"10,600",77.9,10600
